index	date	traffic	Entity	Class	DayOfWeek	DayOfMonth	WeekOfYear	Month	Year	DaysFromStart	Delta
1748	2024-10-14	1832.3999999999996	A	High	0	14	42	10	2024	1748.0	-29.950000000000045
1749	2024-10-15	1820.4499999999996	A	High	1	15	42	10	2024	1749.0	-11.950000000000045
1750	2024-10-16	1883.4999999999998	A	High	2	16	42	10	2024	1750.0	63.05000000000018
1751	2024-10-17	1851.5499999999997	A	High	3	17	42	10	2024	1751.0	-31.950000000000045
1752	2024-10-18	1873.5999999999997	A	High	4	18	42	10	2024	1752.0	22.049999999999955
1753	2024-10-19	1843.6499999999996	A	High	5	19	42	10	2024	1753.0	-29.950000000000045
1754	2024-10-20	1837.6999999999996	A	High	6	20	42	10	2024	1754.0	-5.9500000000000455
1755	2024-10-21	1863.7499999999998	A	High	0	21	43	10	2024	1755.0	26.050000000000182
1756	2024-10-22	1842.7999999999997	A	High	1	22	43	10	2024	1756.0	-20.950000000000045
1757	2024-10-23	1841.8499999999997	A	High	2	23	43	10	2024	1757.0	-0.9500000000000455
1758	2024-10-24	1844.8999999999996	A	High	3	24	43	10	2024	1758.0	3.0499999999999545
1759	2024-10-25	1834.9499999999996	A	High	4	25	43	10	2024	1759.0	-9.950000000000045
1760	2024-10-26	1887.9999999999998	A	High	5	26	43	10	2024	1760.0	53.05000000000018
1761	2024-10-27	1830.0499999999997	A	High	6	27	43	10	2024	1761.0	-57.950000000000045
1762	2024-10-28	1872.0999999999997	A	High	0	28	44	10	2024	1762.0	42.049999999999955
1763	2024-10-29	1896.1499999999996	A	High	1	29	44	10	2024	1763.0	24.049999999999955
1764	2024-10-30	1924.1999999999996	A	High	2	30	44	10	2024	1764.0	28.049999999999955
1765	2024-10-31	1868.2499999999998	A	High	3	31	44	10	2024	1765.0	-55.94999999999982
1766	2024-11-01	1909.2999999999997	A	High	4	1	44	11	2024	1766.0	41.049999999999955
1767	2024-11-02	1852.3499999999997	A	High	5	2	44	11	2024	1767.0	-56.950000000000045
1768	2024-11-03	1912.3999999999996	A	High	6	3	44	11	2024	1768.0	60.049999999999955
1769	2024-11-04	1900.4499999999996	A	High	0	4	45	11	2024	1769.0	-11.950000000000045
1770	2024-11-05	1886.4999999999998	A	High	1	5	45	11	2024	1770.0	-13.949999999999818
1771	2024-11-06	1911.5499999999997	A	High	2	6	45	11	2024	1771.0	25.049999999999955
1772	2024-11-07	1919.5999999999997	A	High	3	7	45	11	2024	1772.0	8.049999999999955
1773	2024-11-08	1962.6499999999996	A	High	4	8	45	11	2024	1773.0	43.049999999999955
1774	2024-11-09	1922.6999999999996	A	High	5	9	45	11	2024	1774.0	-39.950000000000045
1775	2024-11-10	1989.7499999999998	A	High	6	10	45	11	2024	1775.0	67.05000000000018
1776	2024-11-11	1966.7999999999997	A	High	0	11	46	11	2024	1776.0	-22.950000000000045
1777	2024-11-12	1947.8499999999997	A	High	1	12	46	11	2024	1777.0	-18.950000000000045
1778	2024-11-13	1918.8999999999996	A	High	2	13	46	11	2024	1778.0	-28.950000000000045
1779	2024-11-14	1979.9499999999996	A	High	3	14	46	11	2024	1779.0	61.049999999999955
1780	2024-11-15	1952.9999999999998	A	High	4	15	46	11	2024	1780.0	-26.949999999999818
1781	2024-11-16	2001.0499999999997	A	High	5	16	46	11	2024	1781.0	48.049999999999955
1782	2024-11-17	1975.0999999999997	A	High	6	17	46	11	2024	1782.0	-25.950000000000045
1783	2024-11-18	1987.1499999999996	A	High	0	18	47	11	2024	1783.0	12.049999999999955
1784	2024-11-19	2000.1999999999996	A	High	1	19	47	11	2024	1784.0	13.049999999999955
1785	2024-11-20	2031.2499999999998	A	High	2	20	47	11	2024	1785.0	31.050000000000182
1786	2024-11-21	1989.2999999999997	A	High	3	21	47	11	2024	1786.0	-41.950000000000045
1787	2024-11-22	2013.3499999999997	A	High	4	22	47	11	2024	1787.0	24.049999999999955
1788	2024-11-23	2037.3999999999996	A	High	5	23	47	11	2024	1788.0	24.049999999999955
1789	2024-11-24	2005.4499999999996	A	High	6	24	47	11	2024	1789.0	-31.950000000000045
1790	2024-11-25	2011.4999999999998	A	High	0	25	48	11	2024	1790.0	6.050000000000182
1791	2024-11-26	2072.5499999999997	A	High	1	26	48	11	2024	1791.0	61.049999999999955
1792	2024-11-27	2041.5999999999997	A	High	2	27	48	11	2024	1792.0	-30.950000000000045
1793	2024-11-28	2038.6499999999996	A	High	3	28	48	11	2024	1793.0	-2.9500000000000455
1794	2024-11-29	2090.7	A	High	4	29	48	11	2024	1794.0	52.05000000000018
1795	2024-11-30	2102.75	A	High	5	30	48	11	2024	1795.0	12.050000000000182
1796	2024-12-01	2081.7999999999997	A	High	6	1	48	12	2024	1796.0	-20.950000000000273
1797	2024-12-02	2045.8499999999995	A	High	0	2	49	12	2024	1797.0	-35.95000000000027
1798	2024-12-03	2079.8999999999996	A	High	1	3	49	12	2024	1798.0	34.05000000000018
1799	2024-12-04	2050.95	A	High	2	4	49	12	2024	1799.0	-28.949999999999818
1800	2024-12-05	2051.0	A	High	3	5	49	12	2024	1800.0	0.0500000000001819
1801	2024-12-06	2106.0499999999997	A	High	4	6	49	12	2024	1801.0	55.04999999999973
1802	2024-12-07	2053.0999999999995	A	High	5	7	49	12	2024	1802.0	-52.95000000000027
1803	2024-12-08	2079.1499999999996	A	High	6	8	49	12	2024	1803.0	26.050000000000182
1804	2024-12-09	2105.2	A	High	0	9	50	12	2024	1804.0	26.050000000000182
1805	2024-12-10	2111.25	A	High	1	10	50	12	2024	1805.0	6.050000000000182
1806	2024-12-11	2144.2999999999997	A	High	2	11	50	12	2024	1806.0	33.04999999999973
1807	2024-12-12	2123.3499999999995	A	High	3	12	50	12	2024	1807.0	-20.950000000000273
1808	2024-12-13	2065.3999999999996	A	High	4	13	50	12	2024	1808.0	-57.94999999999982
1809	2024-12-14	2103.45	A	High	5	14	50	12	2024	1809.0	38.05000000000018
1810	2024-12-15	2146.5	A	High	6	15	50	12	2024	1810.0	43.05000000000018
1811	2024-12-16	2148.5499999999997	A	High	0	16	51	12	2024	1811.0	2.049999999999727
1812	2024-12-17	2150.5999999999995	A	High	1	17	51	12	2024	1812.0	2.049999999999727
1813	2024-12-18	2104.6499999999996	A	High	2	18	51	12	2024	1813.0	-45.94999999999982
1814	2024-12-19	2092.7	A	High	3	19	51	12	2024	1814.0	-11.949999999999818
1815	2024-12-20	2090.75	A	High	4	20	51	12	2024	1815.0	-1.949999999999818
1816	2024-12-21	2141.7999999999997	A	High	5	21	51	12	2024	1816.0	51.04999999999973
1817	2024-12-22	2103.8499999999995	A	High	6	22	51	12	2024	1817.0	-37.95000000000027
1818	2024-12-23	2114.8999999999996	A	High	0	23	52	12	2024	1818.0	11.050000000000182
1819	2024-12-24	2113.95	A	High	1	24	52	12	2024	1819.0	-0.9499999999998181
1820	2024-12-25	2121.0	A	High	2	25	52	12	2024	1820.0	7.050000000000182
1821	2024-12-26	2131.0499999999997	A	High	3	26	52	12	2024	1821.0	10.049999999999727
1822	2024-12-27	2123.0999999999995	A	High	4	27	52	12	2024	1822.0	-7.950000000000273
1823	2024-12-28	2084.1499999999996	A	High	5	28	52	12	2024	1823.0	-38.94999999999982
1824	2024-12-29	2067.2	A	High	6	29	52	12	2024	1824.0	-16.949999999999818
1825	2024-12-30	2079.25	A	High	0	30	1	12	2024	1825.0	12.050000000000182
1826	2024-12-31	2114.2999999999997	A	High	1	31	1	12	2024	1826.0	35.04999999999973
0	2020-01-01	89.0	B	High	2	1	1	1	2020	0.0	0.0
1	2020-01-02	114.15	B	High	3	2	1	1	2020	1.0	25.150000000000006
2	2020-01-03	127.3	B	High	4	3	1	1	2020	2.0	13.149999999999991
3	2020-01-04	98.45	B	High	5	4	1	1	2020	3.0	-28.849999999999994
4	2020-01-05	120.6	B	High	6	5	1	1	2020	4.0	22.14999999999999
5	2020-01-06	125.75	B	High	0	6	2	1	2020	5.0	5.150000000000006
6	2020-01-07	154.9	B	High	1	7	2	1	2020	6.0	29.150000000000006
7	2020-01-08	158.05	B	High	2	8	2	1	2020	7.0	3.1500000000000057
8	2020-01-09	159.2	B	High	3	9	2	1	2020	8.0	1.1499999999999773
9	2020-01-10	196.35	B	High	4	10	2	1	2020	9.0	37.150000000000006
10	2020-01-11	161.5	B	High	5	11	2	1	2020	10.0	-34.849999999999994
11	2020-01-12	188.65	B	High	6	12	2	1	2020	11.0	27.150000000000006
12	2020-01-13	177.8	B	High	0	13	3	1	2020	12.0	-10.849999999999994
13	2020-01-14	163.95	B	High	1	14	3	1	2020	13.0	-13.850000000000023
14	2020-01-15	151.1	B	High	2	15	3	1	2020	14.0	-12.849999999999994
15	2020-01-16	191.25	B	High	3	16	3	1	2020	15.0	40.150000000000006
16	2020-01-17	184.4	B	High	4	17	3	1	2020	16.0	-6.849999999999994
17	2020-01-18	161.55	B	High	5	18	3	1	2020	17.0	-22.849999999999994
18	2020-01-19	198.7	B	High	6	19	3	1	2020	18.0	37.14999999999998
19	2020-01-20	213.85	B	High	0	20	4	1	2020	19.0	15.150000000000006
20	2020-01-21	234.0	B	High	1	21	4	1	2020	20.0	20.150000000000006
21	2020-01-22	246.15	B	High	2	22	4	1	2020	21.0	12.150000000000006
22	2020-01-23	237.3	B	High	3	23	4	1	2020	22.0	-8.849999999999994
23	2020-01-24	184.45	B	High	4	24	4	1	2020	23.0	-52.85000000000002
24	2020-01-25	188.6	B	High	5	25	4	1	2020	24.0	4.150000000000006
25	2020-01-26	243.75	B	High	6	26	4	1	2020	25.0	55.150000000000006
26	2020-01-27	197.9	B	High	0	27	5	1	2020	26.0	-45.849999999999994
27	2020-01-28	240.05	B	High	1	28	5	1	2020	27.0	42.150000000000006
28	2020-01-29	235.2	B	High	2	29	5	1	2020	28.0	-4.850000000000023
29	2020-01-30	234.35	B	High	3	30	5	1	2020	29.0	-0.8499999999999943
30	2020-01-31	232.5	B	High	4	31	5	1	2020	30.0	-1.8499999999999943
31	2020-02-01	253.65	B	High	5	1	5	2	2020	31.0	21.150000000000006
32	2020-02-02	218.8	B	High	6	2	5	2	2020	32.0	-34.849999999999994
33	2020-02-03	203.95	B	High	0	3	6	2	2020	33.0	-14.850000000000023
34	2020-02-04	202.1	B	High	1	4	6	2	2020	34.0	-1.8499999999999943
35	2020-02-05	164.25	B	High	2	5	6	2	2020	35.0	-37.849999999999994
36	2020-02-06	236.4	B	High	3	6	6	2	2020	36.0	72.15
37	2020-02-07	193.55	B	High	4	7	6	2	2020	37.0	-42.849999999999994
38	2020-02-08	180.7	B	High	5	8	6	2	2020	38.0	-12.850000000000023
39	2020-02-09	152.85	B	High	6	9	6	2	2020	39.0	-27.849999999999994
40	2020-02-10	138.0	B	High	0	10	7	2	2020	40.0	-14.849999999999994
41	2020-02-11	186.15	B	High	1	11	7	2	2020	41.0	48.150000000000006
42	2020-02-12	186.3	B	High	2	12	7	2	2020	42.0	0.15000000000000568
43	2020-02-13	178.45	B	High	3	13	7	2	2020	43.0	-7.850000000000023
44	2020-02-14	191.6	B	High	4	14	7	2	2020	44.0	13.150000000000006
45	2020-02-15	175.75	B	High	5	15	7	2	2020	45.0	-15.849999999999994
46	2020-02-16	172.9	B	High	6	16	7	2	2020	46.0	-2.8499999999999943
47	2020-02-17	186.05	B	High	0	17	8	2	2020	47.0	13.150000000000006
48	2020-02-18	121.19999999999999	B	High	1	18	8	2	2020	48.0	-64.85000000000002
49	2020-02-19	144.35	B	High	2	19	8	2	2020	49.0	23.150000000000006
50	2020-02-20	95.5	B	High	3	20	8	2	2020	50.0	-48.849999999999994
51	2020-02-21	116.65	B	High	4	21	8	2	2020	51.0	21.150000000000006
52	2020-02-22	149.8	B	High	5	22	8	2	2020	52.0	33.150000000000006
53	2020-02-23	80.95	B	High	6	23	8	2	2020	53.0	-68.85000000000001
54	2020-02-24	116.1	B	High	0	24	9	2	2020	54.0	35.14999999999999
55	2020-02-25	75.25	B	High	1	25	9	2	2020	55.0	-40.849999999999994
56	2020-02-26	96.4	B	High	2	26	9	2	2020	56.0	21.150000000000006
57	2020-02-27	94.55	B	High	3	27	9	2	2020	57.0	-1.8500000000000085
58	2020-02-28	98.7	B	High	4	28	9	2	2020	58.0	4.150000000000006
59	2020-02-29	63.849999999999994	B	High	5	29	9	2	2020	59.0	-34.85000000000001
60	2020-03-01	50.0	B	High	6	1	9	3	2020	60.0	-13.849999999999994
61	2020-03-02	32.150000000000006	B	High	0	2	10	3	2020	61.0	-17.849999999999994
62	2020-03-03	51.3	B	High	1	3	10	3	2020	62.0	19.14999999999999
63	2020-03-04	35.45	B	High	2	4	10	3	2020	63.0	-15.849999999999994
64	2020-03-05	22.6	B	High	3	5	10	3	2020	64.0	-12.850000000000001
65	2020-03-06	81.75	B	High	4	6	10	3	2020	65.0	59.15
66	2020-03-07	28.900000000000006	B	High	5	7	10	3	2020	66.0	-52.849999999999994
67	2020-03-08	45.05	B	High	6	8	10	3	2020	67.0	16.14999999999999
68	2020-03-09	26.200000000000003	B	High	0	9	11	3	2020	68.0	-18.849999999999994
69	2020-03-10	41.35	B	High	1	10	11	3	2020	69.0	15.149999999999999
70	2020-03-11	20.5	B	High	2	11	11	3	2020	70.0	-20.85
71	2020-03-12	59.650000000000006	B	High	3	12	11	3	2020	71.0	39.150000000000006
72	2020-03-13	35.8	B	High	4	13	11	3	2020	72.0	-23.85000000000001
73	2020-03-14	-18.049999999999997	B	High	5	14	11	3	2020	73.0	-53.849999999999994
74	2020-03-15	26.1	B	High	6	15	11	3	2020	74.0	44.15
75	2020-03-16	67.25	B	High	0	16	12	3	2020	75.0	41.15
76	2020-03-17	14.400000000000002	B	High	1	17	12	3	2020	76.0	-52.849999999999994
77	2020-03-18	19.550000000000004	B	High	2	18	12	3	2020	77.0	5.150000000000002
78	2020-03-19	16.700000000000003	B	High	3	19	12	3	2020	78.0	-2.8500000000000014
79	2020-03-20	11.850000000000001	B	High	4	20	12	3	2020	79.0	-4.850000000000001
80	2020-03-21	58.0	B	High	5	21	12	3	2020	80.0	46.15
81	2020-03-22	46.150000000000006	B	High	6	22	12	3	2020	81.0	-11.849999999999994
82	2020-03-23	13.300000000000004	B	High	0	23	13	3	2020	82.0	-32.85
83	2020-03-24	54.45	B	High	1	24	13	3	2020	83.0	41.15
84	2020-03-25	48.6	B	High	2	25	13	3	2020	84.0	-5.850000000000001
85	2020-03-26	75.75	B	High	3	26	13	3	2020	85.0	27.15
86	2020-03-27	80.9	B	High	4	27	13	3	2020	86.0	5.150000000000006
87	2020-03-28	69.05000000000001	B	High	5	28	13	3	2020	87.0	-11.849999999999994
88	2020-03-29	61.2	B	High	6	29	13	3	2020	88.0	-7.8500000000000085
89	2020-03-30	5.350000000000001	B	High	0	30	14	3	2020	89.0	-55.85
90	2020-03-31	73.5	B	High	1	31	14	3	2020	90.0	68.15
91	2020-04-01	50.650000000000006	B	High	2	1	14	4	2020	91.0	-22.849999999999994
92	2020-04-02	79.80000000000001	B	High	3	2	14	4	2020	92.0	29.150000000000006
93	2020-04-03	78.95	B	High	4	3	14	4	2020	93.0	-0.8500000000000085
94	2020-04-04	30.1	B	High	5	4	14	4	2020	94.0	-48.85
95	2020-04-05	95.25	B	High	6	5	14	4	2020	95.0	65.15
96	2020-04-06	53.400000000000006	B	High	0	6	15	4	2020	96.0	-41.849999999999994
97	2020-04-07	95.55	B	High	1	7	15	4	2020	97.0	42.14999999999999
98	2020-04-08	89.7	B	High	2	8	15	4	2020	98.0	-5.849999999999994
99	2020-04-09	86.85	B	High	3	9	15	4	2020	99.0	-2.8500000000000085
100	2020-04-10	80.0	B	High	4	10	15	4	2020	100.0	-6.849999999999994
101	2020-04-11	114.15	B	High	5	11	15	4	2020	101.0	34.150000000000006
102	2020-04-12	88.3	B	High	6	12	15	4	2020	102.0	-25.85000000000001
103	2020-04-13	148.45	B	High	0	13	16	4	2020	103.0	60.14999999999999
104	2020-04-14	116.6	B	High	1	14	16	4	2020	104.0	-31.849999999999994
105	2020-04-15	91.75	B	High	2	15	16	4	2020	105.0	-24.849999999999994
106	2020-04-16	137.9	B	High	3	16	16	4	2020	106.0	46.150000000000006
107	2020-04-17	178.05	B	High	4	17	16	4	2020	107.0	40.150000000000006
108	2020-04-18	182.2	B	High	5	18	16	4	2020	108.0	4.149999999999977
109	2020-04-19	173.35	B	High	6	19	16	4	2020	109.0	-8.849999999999994
110	2020-04-20	181.5	B	High	0	20	17	4	2020	110.0	8.150000000000006
111	2020-04-21	194.65	B	High	1	21	17	4	2020	111.0	13.150000000000006
112	2020-04-22	213.8	B	High	2	22	17	4	2020	112.0	19.150000000000006
113	2020-04-23	179.95	B	High	3	23	17	4	2020	113.0	-33.85000000000002
114	2020-04-24	180.1	B	High	4	24	17	4	2020	114.0	0.15000000000000568
115	2020-04-25	214.25	B	High	5	25	17	4	2020	115.0	34.150000000000006
116	2020-04-26	221.4	B	High	6	26	17	4	2020	116.0	7.150000000000006
117	2020-04-27	179.55	B	High	0	27	18	4	2020	117.0	-41.849999999999994
118	2020-04-28	215.7	B	High	1	28	18	4	2020	118.0	36.14999999999998
119	2020-04-29	194.85	B	High	2	29	18	4	2020	119.0	-20.849999999999994
120	2020-04-30	176.0	B	High	3	30	18	4	2020	120.0	-18.849999999999994
121	2020-05-01	230.15	B	High	4	1	18	5	2020	121.0	54.150000000000006
122	2020-05-02	225.3	B	High	5	2	18	5	2020	122.0	-4.849999999999994
123	2020-05-03	249.45	B	High	6	3	18	5	2020	123.0	24.149999999999977
124	2020-05-04	211.6	B	High	0	4	19	5	2020	124.0	-37.849999999999994
125	2020-05-05	265.75	B	High	1	5	19	5	2020	125.0	54.150000000000006
126	2020-05-06	196.9	B	High	2	6	19	5	2020	126.0	-68.85
127	2020-05-07	216.05	B	High	3	7	19	5	2020	127.0	19.150000000000006
128	2020-05-08	252.2	B	High	4	8	19	5	2020	128.0	36.14999999999998
129	2020-05-09	263.35	B	High	5	9	19	5	2020	129.0	11.150000000000034
130	2020-05-10	236.5	B	High	6	10	19	5	2020	130.0	-26.850000000000023
131	2020-05-11	224.65	B	High	0	11	20	5	2020	131.0	-11.849999999999994
132	2020-05-12	212.8	B	High	1	12	20	5	2020	132.0	-11.849999999999994
133	2020-05-13	229.95	B	High	2	13	20	5	2020	133.0	17.149999999999977
134	2020-05-14	237.1	B	High	3	14	20	5	2020	134.0	7.150000000000006
135	2020-05-15	226.25	B	High	4	15	20	5	2020	135.0	-10.849999999999994
136	2020-05-16	220.4	B	High	5	16	20	5	2020	136.0	-5.849999999999994
137	2020-05-17	233.55	B	High	6	17	20	5	2020	137.0	13.150000000000006
138	2020-05-18	212.7	B	High	0	18	21	5	2020	138.0	-20.850000000000023
139	2020-05-19	206.85	B	High	1	19	21	5	2020	139.0	-5.849999999999994
140	2020-05-20	246.0	B	High	2	20	21	5	2020	140.0	39.150000000000006
141	2020-05-21	198.15	B	High	3	21	21	5	2020	141.0	-47.849999999999994
142	2020-05-22	174.3	B	High	4	22	21	5	2020	142.0	-23.849999999999994
143	2020-05-23	219.45	B	High	5	23	21	5	2020	143.0	45.14999999999998
144	2020-05-24	197.6	B	High	6	24	21	5	2020	144.0	-21.849999999999994
145	2020-05-25	204.75	B	High	0	25	22	5	2020	145.0	7.150000000000006
146	2020-05-26	152.9	B	High	1	26	22	5	2020	146.0	-51.849999999999994
147	2020-05-27	159.05	B	High	2	27	22	5	2020	147.0	6.150000000000006
148	2020-05-28	141.2	B	High	3	28	22	5	2020	148.0	-17.850000000000023
149	2020-05-29	160.35	B	High	4	29	22	5	2020	149.0	19.150000000000006
150	2020-05-30	147.5	B	High	5	30	22	5	2020	150.0	-12.849999999999994
151	2020-05-31	139.65	B	High	6	31	22	5	2020	151.0	-7.849999999999994
152	2020-06-01	153.8	B	High	0	1	23	6	2020	152.0	14.150000000000006
153	2020-06-02	119.94999999999999	B	High	1	2	23	6	2020	153.0	-33.85000000000002
154	2020-06-03	97.1	B	High	2	3	23	6	2020	154.0	-22.849999999999994
155	2020-06-04	157.25	B	High	3	4	23	6	2020	155.0	60.150000000000006
156	2020-06-05	101.4	B	High	4	5	23	6	2020	156.0	-55.849999999999994
157	2020-06-06	91.55000000000001	B	High	5	6	23	6	2020	157.0	-9.849999999999994
158	2020-06-07	128.7	B	High	6	7	23	6	2020	158.0	37.14999999999998
159	2020-06-08	64.85000000000001	B	High	0	8	24	6	2020	159.0	-63.84999999999998
160	2020-06-09	84.0	B	High	1	9	24	6	2020	160.0	19.14999999999999
161	2020-06-10	112.15	B	High	2	10	24	6	2020	161.0	28.150000000000006
162	2020-06-11	132.3	B	High	3	11	24	6	2020	162.0	20.150000000000006
163	2020-06-12	117.45	B	High	4	12	24	6	2020	163.0	-14.850000000000009
164	2020-06-13	50.60000000000001	B	High	5	13	24	6	2020	164.0	-66.85
165	2020-06-14	48.75	B	High	6	14	24	6	2020	165.0	-1.8500000000000085
166	2020-06-15	53.900000000000006	B	High	0	15	25	6	2020	166.0	5.150000000000006
167	2020-06-16	41.05000000000001	B	High	1	16	25	6	2020	167.0	-12.849999999999994
168	2020-06-17	107.2	B	High	2	17	25	6	2020	168.0	66.14999999999999
169	2020-06-18	27.35000000000001	B	High	3	18	25	6	2020	169.0	-79.85
170	2020-06-19	8.5	B	High	4	19	25	6	2020	170.0	-18.85000000000001
171	2020-06-20	51.650000000000006	B	High	5	20	25	6	2020	171.0	43.150000000000006
172	2020-06-21	69.80000000000001	B	High	6	21	25	6	2020	172.0	18.150000000000006
173	2020-06-22	24.950000000000003	B	High	0	22	26	6	2020	173.0	-44.85000000000001
174	2020-06-23	52.10000000000001	B	High	1	23	26	6	2020	174.0	27.150000000000006
175	2020-06-24	9.25	B	High	2	24	26	6	2020	175.0	-42.85000000000001
176	2020-06-25	23.400000000000006	B	High	3	25	26	6	2020	176.0	14.150000000000006
177	2020-06-26	17.550000000000004	B	High	4	26	26	6	2020	177.0	-5.850000000000001
178	2020-06-27	61.7	B	High	5	27	26	6	2020	178.0	44.15
179	2020-06-28	66.85000000000001	B	High	6	28	26	6	2020	179.0	5.150000000000006
180	2020-06-29	49.0	B	High	0	29	27	6	2020	180.0	-17.85000000000001
181	2020-06-30	46.150000000000006	B	High	1	30	27	6	2020	181.0	-2.8499999999999943
182	2020-07-01	19.300000000000004	B	High	2	1	27	7	2020	182.0	-26.85
183	2020-07-02	81.45	B	High	3	2	27	7	2020	183.0	62.15
184	2020-07-03	64.60000000000001	B	High	4	3	27	7	2020	184.0	-16.849999999999994
185	2020-07-04	33.75	B	High	5	4	27	7	2020	185.0	-30.85000000000001
186	2020-07-05	28.900000000000006	B	High	6	5	27	7	2020	186.0	-4.849999999999994
187	2020-07-06	69.05000000000001	B	High	0	6	28	7	2020	187.0	40.150000000000006
188	2020-07-07	42.2	B	High	1	7	28	7	2020	188.0	-26.85000000000001
189	2020-07-08	59.35000000000001	B	High	2	8	28	7	2020	189.0	17.150000000000006
190	2020-07-09	89.5	B	High	3	9	28	7	2020	190.0	30.14999999999999
191	2020-07-10	60.650000000000006	B	High	4	10	28	7	2020	191.0	-28.849999999999994
192	2020-07-11	17.800000000000004	B	High	5	11	28	7	2020	192.0	-42.85
193	2020-07-12	69.95	B	High	6	12	28	7	2020	193.0	52.15
194	2020-07-13	96.10000000000001	B	High	0	13	29	7	2020	194.0	26.150000000000006
195	2020-07-14	44.25	B	High	1	14	29	7	2020	195.0	-51.85000000000001
196	2020-07-15	74.4	B	High	2	15	29	7	2020	196.0	30.150000000000006
197	2020-07-16	75.55000000000001	B	High	3	16	29	7	2020	197.0	1.1500000000000057
198	2020-07-17	95.7	B	High	4	17	29	7	2020	198.0	20.14999999999999
199	2020-07-18	102.85000000000001	B	High	5	18	29	7	2020	199.0	7.150000000000006
200	2020-07-19	79.0	B	High	6	19	29	7	2020	200.0	-23.85000000000001
201	2020-07-20	108.15	B	High	0	20	30	7	2020	201.0	29.150000000000006
202	2020-07-21	76.30000000000001	B	High	1	21	30	7	2020	202.0	-31.849999999999994
203	2020-07-22	82.45	B	High	2	22	30	7	2020	203.0	6.1499999999999915
204	2020-07-23	145.60000000000002	B	High	3	23	30	7	2020	204.0	63.15000000000002
205	2020-07-24	104.75	B	High	4	24	30	7	2020	205.0	-40.85000000000002
206	2020-07-25	138.9	B	High	5	25	30	7	2020	206.0	34.150000000000006
207	2020-07-26	163.05	B	High	6	26	30	7	2020	207.0	24.150000000000006
208	2020-07-27	172.2	B	High	0	27	31	7	2020	208.0	9.149999999999977
209	2020-07-28	150.35	B	High	1	28	31	7	2020	209.0	-21.849999999999994
210	2020-07-29	169.5	B	High	2	29	31	7	2020	210.0	19.150000000000006
